2023-06-01 00:07:56,29.0
2023-06-01 00:14:53,31.3
2023-06-01 00:31:37,28.6
2023-06-01 00:34:54,31.2
2023-06-01 00:54:55,31.0
2023-06-01 00:55:17,28.6
2023-06-01 01:14:55,30.9
2023-06-01 01:18:59,28.6
2023-06-01 01:34:56,30.8
2023-06-01 01:42:37,28.6
2023-06-01 01:54:56,30.7
2023-06-01 02:06:18,28.6
2023-06-01 02:14:57,30.6
2023-06-01 02:29:58,28.6
2023-06-01 02:34:57,30.4
2023-06-01 02:53:38,28.5
2023-06-01 02:54:58,30.3
2023-06-01 03:14:58,30.2
2023-06-01 03:17:18,28.5
2023-06-01 03:35:00,30.1
2023-06-01 03:40:58,28.3
2023-06-01 03:54:59,30.0
2023-06-01 04:04:39,28.2
2023-06-01 04:15:00,29.9
2023-06-01 04:28:19,28.4
2023-06-01 04:35:05,29.8
2023-06-01 04:51:59,28.2
2023-06-01 04:55:07,29.7
2023-06-01 05:15:16,29.6
2023-06-01 05:15:39,28.1
2023-06-01 05:35:17,29.6
2023-06-01 05:39:20,28.2
2023-06-01 05:55:17,29.6
2023-06-01 06:03:00,28.6
2023-06-01 06:15:18,29.8
2023-06-01 06:26:42,29.2
2023-06-01 06:35:18,30.1
2023-06-01 06:50:21,29.7
2023-06-01 06:55:19,30.3
2023-06-01 07:14:01,29.7
2023-06-01 07:15:20,30.5
2023-06-01 07:35:20,30.8
2023-06-01 07:37:41,30.3
2023-06-01 07:55:20,31.2
2023-06-01 08:01:22,30.3
2023-06-01 08:15:21,31.7
2023-06-01 08:25:03,29.8
2023-06-01 08:35:23,32.1
2023-06-01 08:48:42,30.1
2023-06-01 08:55:22,32.2
2023-06-01 09:12:22,30.7
2023-06-01 09:15:24,32.5
2023-06-01 09:35:35,32.8
2023-06-01 09:36:03,30.3
2023-06-01 09:55:31,32.9
2023-06-01 09:59:43,29.6
2023-06-01 10:15:32,33.2
2023-06-01 10:23:23,29.6
2023-06-01 10:35:32,33.7
2023-06-01 10:47:04,29.9
2023-06-01 10:55:33,34.4
2023-06-01 11:10:44,30.7
2023-06-01 11:15:34,34.8
2023-06-01 11:34:24,30.8
2023-06-01 11:35:42,35.3
2023-06-01 11:55:43,35.2
2023-06-01 11:58:04,30.9
2023-06-01 12:15:43,35.6
2023-06-01 12:21:45,31.0
2023-06-01 12:35:44,35.9
2023-06-01 12:45:24,30.8
2023-06-01 12:55:44,36.0
2023-06-01 13:09:05,30.6
2023-06-01 13:15:45,35.9
2023-06-01 13:32:45,30.4
2023-06-01 13:35:46,35.7
2023-06-01 13:55:46,35.8
2023-06-01 13:56:25,30.7
2023-06-01 14:15:47,35.9
2023-06-01 14:20:05,31.1
2023-06-01 14:35:47,36.1
2023-06-01 14:43:46,31.4
2023-06-01 14:55:58,36.4
2023-06-01 15:07:27,31.7
2023-06-01 15:15:59,36.0
2023-06-01 15:31:06,31.3
2023-06-01 15:35:59,35.9
2023-06-01 15:54:47,30.7
2023-06-01 15:56:00,35.6
2023-06-01 16:18:28,30.1
2023-06-01 16:24:27,35.4
2023-06-01 16:42:07,30.4
2023-06-01 16:44:27,35.3
2023-06-01 17:04:28,35.3
2023-06-01 17:05:47,31.0
2023-06-01 17:24:28,35.1
2023-06-01 17:29:28,30.6
2023-06-01 17:44:29,34.9
2023-06-01 17:53:08,30.3
2023-06-01 18:04:29,34.7
2023-06-01 18:16:48,30.2
2023-06-01 18:24:30,34.4
2023-06-01 18:40:28,30.1
2023-06-01 18:44:30,34.2
2023-06-01 19:04:08,30.0
2023-06-01 19:04:31,34.0
2023-06-01 19:24:32,33.8
2023-06-01 19:27:49,29.9
2023-06-01 19:44:36,33.5
2023-06-01 19:51:30,29.6
2023-06-01 20:04:36,33.3
2023-06-01 20:15:09,29.2
2023-06-01 20:24:45,33.2
2023-06-01 20:38:50,29.4
2023-06-01 20:44:46,33.0
2023-06-01 21:02:30,29.5
2023-06-01 21:04:46,32.8
2023-06-01 21:05:02,32.8
2023-06-01 21:24:47,32.7
2023-06-01 21:26:10,29.4
2023-06-01 21:44:55,32.5
2023-06-01 21:49:50,29.2
2023-06-01 22:04:55,32.3
2023-06-01 22:13:31,29.3
2023-06-01 22:24:56,32.1
2023-06-01 22:37:11,29.3
2023-06-01 22:44:57,32.0
2023-06-01 23:00:51,29.0
2023-06-01 23:04:57,31.9
2023-06-01 23:24:33,29.2
2023-06-01 23:24:57,31.8
2023-06-01 23:45:06,31.7
2023-06-01 23:48:12,29.2
2023-06-02 00:05:06,31.6
